"GEOID","Name","Year","HS_Ed","Unemployed","Food_Stamps","Poverty"
"39055","Geauga County, Ohio",2018,90.5,2.9,4.6,6.1
"39073","Hocking County, Ohio",2018,89.7,5.9,18.9,13.6
"39085","Lake County, Ohio",2018,92,4.4,8,8.3
"39141","Ross County, Ohio",2018,86.7,7.6,21.6,17.9
"39035","Cuyahoga County, Ohio",2018,89.3,8.3,17.9,18.1
"39075","Holmes County, Ohio",2018,57.6,2.2,5.1,11.1
"39109","Miami County, Ohio",2018,90.2,4.6,8.9,9.4
"39111","Monroe County, Ohio",2018,88.1,6.5,15.2,16.6
"39155","Trumbull County, Ohio",2018,89.1,5.2,13.3,17.5
"39173","Wood County, Ohio",2018,94.1,4.8,7.4,13.3
"39005","Ashland County, Ohio",2018,88.6,4.1,10.5,13.3
"39105","Meigs County, Ohio",2018,82.8,8.3,24.4,22.4
"39021","Champaign County, Ohio",2018,90.7,6,11,11
"39057","Greene County, Ohio",2018,93.4,5.5,9.2,12.2
"39087","Lawrence County, Ohio",2018,86.5,6.2,22.9,18.6
"39115","Morgan County, Ohio",2018,86.5,5,20.2,19.1
"39175","Wyandot County, Ohio",2018,90.9,3.8,9,9.5
"39043","Erie County, Ohio",2018,91.9,5.4,12.5,12
"39091","Logan County, Ohio",2018,91.3,4.9,12.3,13.4
"39153","Summit County, Ohio",2018,91.6,5.6,14.1,13.1
"39149","Shelby County, Ohio",2018,90.1,4.5,7.9,9.1
"39171","Williams County, Ohio",2018,89.5,4.4,13,13.7
"39029","Columbiana County, Ohio",2018,87.8,6.7,15.3,14.6
"39051","Fulton County, Ohio",2018,91.2,4.8,9.8,9.4
"39053","Gallia County, Ohio",2018,81.8,5.2,21.2,22.5
"39099","Mahoning County, Ohio",2018,90.9,8,19.2,17.6
"39145","Scioto County, Ohio",2018,84.8,7.9,28.3,23.6
"39117","Morrow County, Ohio",2018,86.6,3.6,10.7,10.2
"39135","Preble County, Ohio",2018,89.4,4.9,11,11.6
"39003","Allen County, Ohio",2018,89.6,6,13.9,14.8
"39033","Crawford County, Ohio",2018,90.3,5.3,14.3,15
"39059","Guernsey County, Ohio",2018,85.9,7,17.3,20.2
"39107","Mercer County, Ohio",2018,91.7,2.6,7.7,6.9
"39023","Clark County, Ohio",2018,87.5,7.3,18.2,15.8
"39093","Lorain County, Ohio",2018,89.7,6.3,12.9,13.7
"39113","Montgomery County, Ohio",2018,90.1,7.2,15.1,17.4
"39165","Warren County, Ohio",2018,93.5,3.6,4.5,4.6
"39007","Ashtabula County, Ohio",2018,86,7.3,18.8,20.3
"39105","Meigs County, Ohio",2019,83.6,7.8,22.6,19.6
"39021","Champaign County, Ohio",2019,91.2,5,10.8,10.1
"39057","Greene County, Ohio",2019,93.8,5.4,9,11.6
"39087","Lawrence County, Ohio",2019,87.5,5.6,22,18.1
"39115","Morgan County, Ohio",2019,85.3,4.6,21.4,19.2
"39175","Wyandot County, Ohio",2019,91.9,2.7,9.2,7.4
"39043","Erie County, Ohio",2019,91.8,5,11.9,11.7
"39091","Logan County, Ohio",2019,92.6,4.5,12.2,11.4
"39153","Summit County, Ohio",2019,91.7,5.4,13.4,13.2
"39149","Shelby County, Ohio",2019,90.2,4.5,7.7,8.8
"39171","Williams County, Ohio",2019,90.5,3.8,11.5,11.2
"39029","Columbiana County, Ohio",2019,88.5,6.6,14.6,14.3
"39051","Fulton County, Ohio",2019,91.3,4,8.5,7.8
"39053","Gallia County, Ohio",2019,84,4.2,19.2,20.7
"39099","Mahoning County, Ohio",2019,90.9,7.7,18.6,17.5
"39145","Scioto County, Ohio",2019,84.9,7.7,28.4,22.6
"39117","Morrow County, Ohio",2019,87.7,3.2,9.4,9.7
"39135","Preble County, Ohio",2019,90.4,3.6,9.6,10.1
"39003","Allen County, Ohio",2019,90.3,5.4,13.2,13.9
"39033","Crawford County, Ohio",2019,90.2,5.3,14.8,14.9
"39059","Guernsey County, Ohio",2019,85.5,5.9,17.5,19.9
"39107","Mercer County, Ohio",2019,92.1,2.5,6.5,6.4
"39023","Clark County, Ohio",2019,88.7,6.7,17.4,14.9
"39093","Lorain County, Ohio",2019,89.7,5.5,12.2,13.5
"39113","Montgomery County, Ohio",2019,90.1,6.4,14.5,16.6
"39165","Warren County, Ohio",2019,93.8,3,4.3,4.6
"39007","Ashtabula County, Ohio",2019,86,6.9,18.3,19.9
"39159","Union County, Ohio",2019,93.4,1.9,5,5.9
"39131","Pike County, Ohio",2019,80.2,6.4,25.2,18.7
"39125","Paulding County, Ohio",2019,90.5,4.1,9.5,9.9
"39061","Hamilton County, Ohio",2019,91.4,5.4,12.4,15.8
"39049","Franklin County, Ohio",2019,91.2,4.9,11.9,15.7
"39101","Marion County, Ohio",2019,87.9,6.6,18.4,14.8
"39157","Tuscarawas County, Ohio",2019,86,4.2,13.2,12.8
"39169","Wayne County, Ohio",2019,86.5,3.5,10.3,11.3
"39015","Brown County, Ohio",2019,87.9,4.9,12.8,15.3
"39017","Butler County, Ohio",2019,90.6,4.6,10.1,12.5
"39067","Harrison County, Ohio",2019,86.8,5.3,15.3,16
"39083","Knox County, Ohio",2019,91.3,4.4,11,13.1
"39089","Licking County, Ohio",2019,91.5,4.4,11.3,10.5
"39139","Richland County, Ohio",2019,86.9,5.3,15.1,13.5
"39163","Vinton County, Ohio",2019,80.7,7,23.5,19
"39019","Carroll County, Ohio",2019,89.5,5.2,9.6,12.3
"39063","Hancock County, Ohio",2019,92.5,3.6,8.5,10.8
"39025","Clermont County, Ohio",2019,90.2,3.7,8.1,9
"39045","Fairfield County, Ohio",2019,92.6,4,12.1,9.2
"39039","Defiance County, Ohio",2019,91.2,4.3,10.2,10.2
"39071","Highland County, Ohio",2019,85.1,6.7,18.4,19.4
"39069","Henry County, Ohio",2019,93.5,3.1,7.9,8.4
"39081","Jefferson County, Ohio",2019,91,6,17.2,17.5
"39133","Portage County, Ohio",2019,92.4,5.5,11.3,12.8
"39137","Putnam County, Ohio",2019,92.8,3,6.3,7.6
"39013","Belmont County, Ohio",2019,90.2,5.3,12.1,12.3
"39027","Clinton County, Ohio",2019,88.3,5.6,14.9,14.8
"39047","Fayette County, Ohio",2019,85.7,5.8,17.7,16.2
"39127","Perry County, Ohio",2019,87.3,7.1,23.4,19.1
"39129","Pickaway County, Ohio",2019,87.2,4.2,13.3,12.1
"39097","Madison County, Ohio",2019,87,4.2,11,9.1
"39119","Muskingum County, Ohio",2019,87.8,6.1,19.6,16
"39143","Sandusky County, Ohio",2019,90.4,4.6,10.5,11.6
"39161","Van Wert County, Ohio",2019,91.3,3.9,10.8,11.1
"39167","Washington County, Ohio",2019,90.6,4,12.6,14.2
"39011","Auglaize County, Ohio",2019,92.7,3,7,8.4
"39037","Darke County, Ohio",2019,90.8,3.3,8.5,10.5
"39123","Ottawa County, Ohio",2019,91.7,3.8,9.3,10.1
"39065","Hardin County, Ohio",2019,89.5,5.1,12.1,13.9
"39079","Jackson County, Ohio",2019,83.5,7.9,18.8,18.8
"39077","Huron County, Ohio",2019,88.5,4.3,11.4,13.2
"39009","Athens County, Ohio",2019,90,7.2,18.4,30.2
"39001","Adams County, Ohio",2019,80.2,5.4,22.6,20.7
"39103","Medina County, Ohio",2019,95.1,2.8,5.7,6
"39095","Lucas County, Ohio",2019,89.3,7.2,18.3,18.7
"39121","Noble County, Ohio",2019,84.7,5.3,11.6,15.6
"39041","Delaware County, Ohio",2019,96.4,2.8,3.6,4.8
"39147","Seneca County, Ohio",2019,91.7,4.4,12.9,12.8
"39151","Stark County, Ohio",2019,91.6,5.4,13.3,13.6
"39031","Coshocton County, Ohio",2019,85.5,5.5,16.2,14.4
"39055","Geauga County, Ohio",2019,90.2,2.5,4.5,5.8
"39073","Hocking County, Ohio",2019,89.1,4.9,19.5,13.3
"39085","Lake County, Ohio",2019,92.3,4.2,7.6,8.1
"39141","Ross County, Ohio",2019,87.6,6.1,21.3,17.3
"39035","Cuyahoga County, Ohio",2019,89.8,7.6,17.5,17.5
"39075","Holmes County, Ohio",2019,56.9,2.1,4.3,10
"39109","Miami County, Ohio",2019,91.2,4.9,8.8,9.2
"39111","Monroe County, Ohio",2019,89.1,5.2,14.8,17.1
"39155","Trumbull County, Ohio",2019,89.4,4.8,13.2,17.2
"39173","Wood County, Ohio",2019,94.3,4.5,7.3,12.9
"39005","Ashland County, Ohio",2019,88.5,3.5,9.5,13.8
