"county","year","mean","lwr95","upr95"
"Mitchell",2019,0.535391822328455,0.353580565407244,0.714554511708003
"Montgomery",2019,0.322342036804992,0.222119200609984,0.441340740003249
"Moore",2019,0.262085311904006,0.188774479370417,0.348627306208236
"Nash",2019,0.170834321630818,0.115053808804485,0.23957293418492
"New Hanover",2019,0.242625039611883,0.149211127336141,0.370181046136188
"Northampton",2019,0.132521391115045,0.075942763497063,0.212164629290118
"Onslow",2019,0.209685361274224,0.135841580958829,0.311385696218217
"Orange",2019,0.226472069632625,0.148422195176581,0.32886255703781
"Pamlico",2019,0.18177199977263,0.0974157463123369,0.303606305563532
"Pasquotank",2019,0.0894217722241469,0.043239903963696,0.158400933842516
"Pender",2019,0.312763946364175,0.221331492638596,0.426795515080632
"Perquimans",2019,0.132072393316025,0.0609184690725023,0.240374572376405
"Person",2019,0.33834358977818,0.222748146600602,0.488365263010634
"Pitt",2019,0.256536554175722,0.177901326454503,0.353225922807876
"Polk",2019,0.382202178511314,0.205962356866381,0.590091184652889
"Randolph",2019,0.206830332530753,0.143774672874663,0.285856325534656
"Richmond",2019,0.356865554442808,0.253502951876951,0.473407310827583
"Robeson",2019,0.23435422102765,0.159503591141971,0.327874347554528
"Rockingham",2019,0.302791976492215,0.200454683084472,0.429768707936908
"Rowan",2019,0.257445261853241,0.176974337470134,0.358324431530908
"Rutherford",2019,0.365601763196237,0.22968393601421,0.515830074439827
"Sampson",2019,0.211344734524497,0.143875278404575,0.294866280045224
"Scotland",2019,0.287272155580099,0.19256680952821,0.401316530290024
"Stanly",2019,0.251259352561294,0.175577591274065,0.345251227388465
"Stokes",2019,0.294952474669562,0.190812613720035,0.421972475162525
"Surry",2019,0.322183856428974,0.21274750700849,0.452613684110568
"Swain",2019,0.483306499947672,0.283284769682476,0.677982458390969
"Transylvania",2019,0.365739716325687,0.212944077227196,0.538443141086404
"Tyrrell",2019,0.186297428295584,0.0849056558575156,0.341155353804149
"Union",2019,0.24120997311201,0.157085469099147,0.353705484542495
"Vance",2019,0.208902790836411,0.130387573425957,0.308802804659516
"Wake",2019,0.199919360312357,0.144137956314313,0.277734737923758
"Warren",2019,0.1507134363643,0.0934436942712552,0.226403214068869
"Washington",2019,0.189356592497639,0.109648360423459,0.294882053501666
"Watauga",2019,0.275822985914217,0.167978468212836,0.403709452184726
"Wayne",2019,0.157934373364569,0.10535664273789,0.223318746531205
"Wilkes",2019,0.390793041719589,0.272286717082408,0.525096442434203
"Wilson",2019,0.131508002881474,0.0868905736622157,0.189943097072927
"Yadkin",2019,0.362644552766079,0.245602716538017,0.498690962992741
"Yancey",2019,0.441134685669674,0.279741551946187,0.618261951409456
"Alamance",2020,0.26640962611712,0.173352006670648,0.380361334166702
"Alexander",2020,0.463241241344318,0.312524965984088,0.626629724764656
"Alleghany",2020,0.428122676496215,0.261617850179791,0.618292404858045
"Anson",2020,0.264356633322178,0.159171578473173,0.396480562206075
"Ashe",2020,0.483602306083754,0.309450933823068,0.667103619012282
"Avery",2020,0.524645347098243,0.358472510662416,0.68543663553971
"Beaufort",2020,0.38034990340743,0.258055091616423,0.52570136171992
"Bertie",2020,0.179823093963755,0.108955370088334,0.273410212142129
"Bladen",2020,0.324748153795911,0.212289198112872,0.461695277631292
"Brunswick",2020,0.394077442668897,0.237329465543988,0.584020870130559
"Buncombe",2020,0.307636290907821,0.178556167422935,0.439762002611731
"Burke",2020,0.375903348228763,0.249459432724082,0.512522937029651
"Cabarrus",2020,0.27252416590125,0.178110147448743,0.388498517368577
"Caldwell",2020,0.435561114537437,0.293438178997867,0.583571864366422
